"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 9691738, SEN S/N: 9691738)"	"Intensité, Lux (LGR S/N: 9691738, SEN S/N: 9691738)"	"Coupleur attaché (LGR S/N: 9691738, SEN S/N: 9691738)"	"Hôte connecté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Arrêté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Fin de fichier (LGR S/N: 9691738, SEN S/N: 9691738)"
10833	04/08/19	18:00:00	22.046	1,550.0				
10834	04/08/19	19:00:00	22.812	570.5				
10835	04/08/19	20:00:00	22.046	43.1				
10836	04/08/19	21:00:00	20.710	0.0				
10837	04/08/19	22:00:00	20.519	0.0				
10838	04/08/19	23:00:00	20.424	0.0				
10839	05/08/19	00:00:00	19.567	0.0				
10840	05/08/19	01:00:00	19.092	0.0				
10841	05/08/19	02:00:00	18.711	0.0				
10842	05/08/19	03:00:00	18.521	0.0				
10843	05/08/19	04:00:00	18.331	0.0				
10844	05/08/19	05:00:00	18.140	0.0				
10845	05/08/19	06:00:00	18.521	10.8				
10846	05/08/19	07:00:00	18.711	193.8				
10847	05/08/19	08:00:00	18.711	322.9				
10848	05/08/19	09:00:00	18.521	430.6				
10849	05/08/19	10:00:00	17.950	613.5				
10850	05/08/19	11:00:00	17.855	871.9				
10851	05/08/19	12:00:00	17.665	1,237.9				
10852	05/08/19	13:00:00	17.665	2,066.7				
10853	05/08/19	14:00:00	18.426	2,755.6				
10854	05/08/19	15:00:00	20.710	3,616.7				
10855	05/08/19	16:00:00	20.996	3,616.7				
10856	05/08/19	17:00:00	21.187	2,497.2				
10857	05/08/19	18:00:00	22.238	1,463.9				
10858	05/08/19	19:00:00	22.046	549.0				
10859	05/08/19	20:00:00	19.948	43.1				
10860	05/08/19	21:00:00	19.472	0.0				
10861	05/08/19	22:00:00	20.234	0.0				
10862	05/08/19	23:00:00	20.519	0.0				
10863	06/08/19	00:00:00	18.711	0.0				
10864	06/08/19	01:00:00	19.567	0.0				
10865	06/08/19	02:00:00	19.662	0.0				
10866	06/08/19	03:00:00	19.662	0.0				
10867	06/08/19	04:00:00	18.996	0.0				
10868	06/08/19	05:00:00	18.901	0.0				
10869	06/08/19	06:00:00	18.996	21.5				
10870	06/08/19	07:00:00	18.711	226.0				
10871	06/08/19	08:00:00	18.901	409.0				
10872	06/08/19	09:00:00	19.662	549.0				
10873	06/08/19	10:00:00	20.043	699.7				
10874	06/08/19	11:00:00	19.472	968.8				
10875	06/08/19	12:00:00	18.616	1,324.0				
10876	06/08/19	13:00:00	18.426	1,808.3				
10877	06/08/19	14:00:00	18.521	3,444.5				
10878	06/08/19	15:00:00	18.996	3,961.1				
10879	06/08/19	16:00:00	19.092	3,444.5				
10880	06/08/19	17:00:00	18.616	2,583.4				
10881	06/08/19	18:00:00	18.521	1,367.0				
10882	06/08/19	19:00:00	18.616	473.6				
10883	06/08/19	20:00:00	18.616	32.3				
10884	06/08/19	21:00:00	19.377	0.0				
10885	06/08/19	22:00:00	20.519	0.0				
10886	06/08/19	23:00:00	21.569	0.0				
10887	07/08/19	00:00:00	19.662	0.0				
10888	07/08/19	01:00:00	19.092	0.0				
10889	07/08/19	02:00:00	18.521	0.0				
10890	07/08/19	03:00:00	18.616	0.0				
10891	07/08/19	04:00:00	18.331	0.0				
10892	07/08/19	05:00:00	18.426	0.0				
10893	07/08/19	06:00:00	18.426	10.8				
10894	07/08/19	07:00:00	18.331	204.5				
10895	07/08/19	08:00:00	18.331	366.0				
10896	07/08/19	09:00:00	18.331	516.7				
10897	07/08/19	10:00:00	18.045	688.9				
10898	07/08/19	11:00:00	18.045	893.4				
10899	07/08/19	12:00:00	18.045	1,227.1				
10900	07/08/19	13:00:00	17.855	1,722.2				
10901	07/08/19	14:00:00	18.045	2,755.6				
10902	07/08/19	15:00:00	18.996	3,788.9				
10903	07/08/19	16:00:00	20.519	3,272.2				
10904	07/08/19	17:00:00	22.238	2,669.5				
10905	07/08/19	18:00:00	22.525	1,636.1				
10906	07/08/19	19:00:00	21.855	538.2				
10907	07/08/19	20:00:00	20.710	32.3				
10908	07/08/19	21:00:00	18.806	0.0				
10909	07/08/19	22:00:00	18.901	0.0				
10910	07/08/19	23:00:00	19.948	0.0				
10911	08/08/19	00:00:00	19.377	0.0				
10912	08/08/19	01:00:00	19.567	0.0				
10913	08/08/19	02:00:00	19.472	0.0				
10914	08/08/19	03:00:00	19.472	0.0				
10915	08/08/19	04:00:00	19.662	0.0				
10916	08/08/19	05:00:00	19.758	0.0				
10917	08/08/19	06:00:00	20.329	10.8				
10918	08/08/19	07:00:00	20.329	204.5				
10919	08/08/19	08:00:00	20.329	387.5				
10920	08/08/19	09:00:00	19.948	516.7				
10921	08/08/19	10:00:00	20.710	861.1				
10922	08/08/19	11:00:00	20.519	1,463.9				
10923	08/08/19	12:00:00	20.234	1,248.6				
10924	08/08/19	13:00:00	19.472	1,636.1				
10925	08/08/19	14:00:00	18.616	1,313.2				
10926	08/08/19	15:00:00	18.426	1,894.5				
10927	08/08/19	16:00:00	18.996	1,980.6				
10928	08/08/19	17:00:00	19.472	968.8				
10929	08/08/19	18:00:00	20.234	473.6				
10930	08/08/19	19:00:00	21.760	172.2				
10931	08/08/19	20:00:00	22.429	10.8				
10932	08/08/19	21:00:00	23.100	0.0				
10933	08/08/19	22:00:00	23.484	0.0				
10934	08/08/19	23:00:00	23.773	0.0				
10935	09/08/19	00:00:00	23.484	0.0				
10936	09/08/19	01:00:00	23.773	0.0				
10937	09/08/19	02:00:00	24.158	0.0				
10938	09/08/19	03:00:00	24.062	0.0				
10939	09/08/19	04:00:00	22.812	0.0				
10940	09/08/19	05:00:00	20.901	0.0				
10941	09/08/19	06:00:00	20.805	10.8				
10942	09/08/19	07:00:00	19.948	204.5				
10943	09/08/19	08:00:00	19.567	398.3				
10944	09/08/19	09:00:00	18.426	570.5				
10945	09/08/19	10:00:00	18.426	667.4				
10946	09/08/19	11:00:00	18.711	882.6				
10947	09/08/19	12:00:00	17.760	1,205.6				
10948	09/08/19	13:00:00	18.426	1,722.2				
10949	09/08/19	14:00:00	18.236	2,669.5				
10950	09/08/19	15:00:00	18.996	3,444.5				
10951	09/08/19	16:00:00	19.377	3,788.9				
10952	09/08/19	17:00:00	20.424	2,583.4				
10953	09/08/19	18:00:00	19.472	1,463.9				
10954	09/08/19	19:00:00	20.234	516.7				
10955	09/08/19	20:00:00	20.805	21.5				
10956	09/08/19	21:00:00	18.996	0.0				
10957	09/08/19	22:00:00	18.806	0.0				
10958	09/08/19	23:00:00	19.187	0.0				
10959	10/08/19	00:00:00	19.282	0.0				
10960	10/08/19	01:00:00	19.472	0.0				
10961	10/08/19	02:00:00	18.996	0.0				
10962	10/08/19	03:00:00	18.996	0.0				
10963	10/08/19	04:00:00	18.806	0.0				
10964	10/08/19	05:00:00	18.996	0.0				
10965	10/08/19	06:00:00	18.331	10.8				
10966	10/08/19	07:00:00	17.855	183.0				
10967	10/08/19	08:00:00	18.806	322.9				
10968	10/08/19	09:00:00	18.901	452.1				
10969	10/08/19	10:00:00	19.377	592.0				
10970	10/08/19	11:00:00	19.377	731.9				
10971	10/08/19	12:00:00	19.567	1,130.2				
10972	10/08/19	13:00:00	20.234	1,722.2				
10973	10/08/19	14:00:00	20.138	2,755.6				
10974	10/08/19	15:00:00	20.519	3,961.1				
10975	10/08/19	16:00:00	19.282	3,616.7				
10976	10/08/19	17:00:00	19.662	2,497.2				
10977	10/08/19	18:00:00	19.472	1,377.8				
10978	10/08/19	19:00:00	18.996	462.9				
10979	10/08/19	20:00:00	19.567	21.5				
10980	10/08/19	21:00:00	19.377	0.0				
10981	10/08/19	22:00:00	19.092	0.0				
10982	10/08/19	23:00:00	19.282	0.0				
10983	11/08/19	00:00:00	19.187	0.0				
10984	11/08/19	01:00:00	18.996	0.0				
10985	11/08/19	02:00:00	18.996	0.0				
10986	11/08/19	03:00:00	18.996	0.0				
10987	11/08/19	04:00:00	18.996	0.0				
10988	11/08/19	05:00:00	18.996	0.0				
10989	11/08/19	06:00:00	18.711	0.0				
10990	11/08/19	07:00:00	19.092	183.0				
10991	11/08/19	08:00:00	18.426	312.2				
10992	11/08/19	09:00:00	18.521	430.6				
10993	11/08/19	10:00:00	18.616	570.5				
10994	11/08/19	11:00:00	18.426	764.2				
10995	11/08/19	12:00:00	19.472	1,636.1				
10996	11/08/19	13:00:00	18.806	2,152.8				
10997	11/08/19	14:00:00	18.806	3,444.5				
10998	11/08/19	15:00:00	18.996	3,444.5				
10999	11/08/19	16:00:00	18.996	2,755.6				
11000	11/08/19	17:00:00	18.901	1,980.6				
11001	11/08/19	18:00:00	18.806	1,184.0				
11002	11/08/19	19:00:00	19.092	430.6				
11003	11/08/19	20:00:00	19.282	21.5				
11004	11/08/19	21:00:00	19.853	0.0				
11005	11/08/19	22:00:00	19.662	0.0				
11006	11/08/19	23:00:00	19.282	0.0				
11007	12/08/19	00:00:00	19.092	0.0				
11008	12/08/19	01:00:00	18.806	0.0				
11009	12/08/19	02:00:00	18.711	0.0				
11010	12/08/19	03:00:00	18.331	0.0				
11011	12/08/19	04:00:00	17.665	0.0				
11012	12/08/19	05:00:00	18.616	0.0				
11013	12/08/19	06:00:00	17.760	10.8				
11014	12/08/19	07:00:00	17.760	279.9				
11015	12/08/19	08:00:00	18.236	549.0				
11016	12/08/19	09:00:00	18.045	775.0				
11017	12/08/19	10:00:00	18.045	1,011.8				
11018	12/08/19	11:00:00	18.521	1,248.6				
11019	12/08/19	12:00:00	18.616	1,636.1				
11020	12/08/19	13:00:00	19.472	2,152.8				
11021	12/08/19	14:00:00	19.948	3,444.5				
11022	12/08/19	15:00:00	19.948	3,272.2				
11023	12/08/19	16:00:00	19.662	2,755.6				
11024	12/08/19	17:00:00	19.472	1,808.3				
11025	12/08/19	18:00:00	19.567	1,054.9				
11026	12/08/19	19:00:00	20.234	419.8				
11027	12/08/19	20:00:00	19.472	10.8				
11028	12/08/19	21:00:00	20.901	0.0				
11029	12/08/19	22:00:00	20.710	0.0				
11030	12/08/19	23:00:00	19.853	0.0				
11031	13/08/19	00:00:00	20.043	0.0				
11032	13/08/19	01:00:00	18.331	0.0				
11033	13/08/19	02:00:00	18.806	0.0				
11034	13/08/19	03:00:00	18.711	0.0				
11035	13/08/19	04:00:00	18.426	0.0				
11036	13/08/19	05:00:00	18.711	0.0				
11037	13/08/19	06:00:00	18.711	10.8				
11038	13/08/19	07:00:00	19.282	269.1				
11039	13/08/19	08:00:00	18.521	538.2				
11040	13/08/19	09:00:00	18.806	785.8				
11041	13/08/19	10:00:00	17.855	1,022.6				
11042	13/08/19	11:00:00	19.853	1,324.0				
11043	13/08/19	12:00:00	19.092	1,550.0				
11044	13/08/19	13:00:00	18.806	2,152.8				
11045	13/08/19	14:00:00	19.187	2,927.8				
11046	13/08/19	15:00:00	18.616	3,444.5				
11047	13/08/19	16:00:00	19.092	2,411.1				
11048	13/08/19	17:00:00	18.616	1,377.8				
11049	13/08/19	18:00:00	18.711	742.7				
11050	13/08/19	19:00:00	18.711	269.1				
11051	13/08/19	20:00:00	19.092	0.0				
11052	13/08/19	21:00:00	18.901	0.0				
11053	13/08/19	22:00:00	19.567	0.0				
11054	13/08/19	23:00:00	19.853	0.0				
11055	14/08/19	00:00:00	19.662	0.0				
11056	14/08/19	01:00:00	19.472	0.0				
11057	14/08/19	02:00:00	19.472	0.0				
11058	14/08/19	03:00:00	18.901	0.0				
11059	14/08/19	04:00:00	19.187	0.0				
11060	14/08/19	05:00:00	19.187	0.0				
11061	14/08/19	06:00:00	19.377	0.0				
11062	14/08/19	07:00:00	19.567	64.6				
11063	14/08/19	08:00:00	19.092	516.7				
11064	14/08/19	09:00:00	18.616	871.9				
11065	14/08/19	10:00:00	18.901	1,001.0				
11066	14/08/19	11:00:00	18.521	1,044.1				
11067	14/08/19	12:00:00	18.426	1,463.9				
11068	14/08/19	13:00:00	18.616	1,808.3				
11069	14/08/19	14:00:00	19.567	2,755.6				
11070	14/08/19	15:00:00	18.901	2,583.4				
11071	14/08/19	16:00:00	18.521	2,066.7				
11072	14/08/19	17:00:00	18.806	1,377.8				
11073	14/08/19	18:00:00	18.616	785.8				
11074	14/08/19	19:00:00	18.426	226.0				
11075	14/08/19	20:00:00	18.236	0.0				
11076	14/08/19	21:00:00	18.140	0.0				
11077	14/08/19	22:00:00	18.426	0.0				
11078	14/08/19	23:00:00	19.662	0.0				
11079	15/08/19	00:00:00	19.758	0.0				
11080	15/08/19	01:00:00	19.662	0.0				
11081	15/08/19	02:00:00	19.092	0.0				
11082	15/08/19	03:00:00	18.711	0.0				
11083	15/08/19	04:00:00	18.616	0.0				
11084	15/08/19	05:00:00	18.426	0.0				
11085	15/08/19	06:00:00	18.521	0.0				
11086	15/08/19	07:00:00	18.236	183.0				
11087	15/08/19	08:00:00	17.475	376.7				
11088	15/08/19	09:00:00	17.475	570.5				
11089	15/08/19	10:00:00	17.475	764.2				
11090	15/08/19	11:00:00	17.760	990.3				
11091	15/08/19	12:00:00	17.855	1,334.7				
11092	15/08/19	13:00:00	18.236	1,808.3				
11093	15/08/19	14:00:00	17.855	2,927.8				
11094	15/08/19	15:00:00	18.616	3,100.0				
11095	15/08/19	16:00:00	21.378	2,325.0				
11096	15/08/19	17:00:00	21.760	1,463.9				
11097	15/08/19	18:00:00	22.429	818.1				
11098	15/08/19	19:00:00	21.855	312.2				
11099	15/08/19	20:00:00	23.292	0.0				
11100	15/08/19	21:00:00	20.996	0.0				
11101	15/08/19	22:00:00	20.901	0.0				
11102	15/08/19	23:00:00	20.901	0.0				
11103	16/08/19	00:00:00	19.282	0.0				
11104	16/08/19	01:00:00	18.901	0.0				
11105	16/08/19	02:00:00	18.331	0.0				
11106	16/08/19	03:00:00	17.855	0.0				
11107	16/08/19	04:00:00	17.665	0.0				
11108	16/08/19	05:00:00	17.665	0.0				
11109	16/08/19	06:00:00	17.665	0.0				
11110	16/08/19	07:00:00	17.284	193.8				
11111	16/08/19	08:00:00	17.094	409.0				
11112	16/08/19	09:00:00	16.999	613.5				
11113	16/08/19	10:00:00	17.094	828.8				
11114	16/08/19	11:00:00	17.094	1,033.3				
11115	16/08/19	12:00:00	17.284	1,324.0				
11116	16/08/19	13:00:00	17.665	1,980.6				
11117	16/08/19	14:00:00	17.950	2,583.4				
11118	16/08/19	15:00:00	22.621	2,927.8				
11119	16/08/19	16:00:00	20.424	2,066.7				
11120	16/08/19	17:00:00	19.662	1,345.5				
11121	16/08/19	18:00:00	21.378	731.9				
11122	16/08/19	19:00:00	21.473	279.9				
11123	16/08/19	20:00:00	19.282	0.0				
11124	16/08/19	21:00:00	19.853	0.0				
11125	16/08/19	22:00:00	18.806	0.0				
11126	16/08/19	23:00:00	19.758	0.0				
11127	17/08/19	00:00:00	19.662	0.0				
11128	17/08/19	01:00:00	19.662	0.0				
11129	17/08/19	02:00:00	19.282	0.0				
11130	17/08/19	03:00:00	18.901	0.0				
11131	17/08/19	04:00:00	18.236	0.0				
11132	17/08/19	05:00:00	18.045	0.0				
11133	17/08/19	06:00:00	17.665	0.0				
11134	17/08/19	07:00:00	18.045	204.5				
11135	17/08/19	08:00:00	17.665	409.0				
11136	17/08/19	09:00:00	17.570	602.8				
11137	17/08/19	10:00:00	17.189	785.8				
11138	17/08/19	11:00:00	18.331	1,001.0				
11139	17/08/19	12:00:00	18.045	1,377.8				
11140	17/08/19	13:00:00	17.475	2,066.7				
11141	17/08/19	14:00:00	17.855	2,755.6				
11142	17/08/19	15:00:00	17.950	2,152.8				
11143	17/08/19	16:00:00	18.996	1,980.6				
11144	17/08/19	17:00:00	19.187	1,205.6				
11145	17/08/19	18:00:00	20.043	688.9				
11146	17/08/19	19:00:00	20.138	215.3				
11147	17/08/19	20:00:00	19.567	0.0				
11148	17/08/19	21:00:00	19.948	0.0				
11149	17/08/19	22:00:00	19.187	0.0				
11150	17/08/19	23:00:00	19.758	0.0				
11151	18/08/19	00:00:00	19.662	0.0				
11152	18/08/19	01:00:00	18.711	0.0				
11153	18/08/19	02:00:00	18.616	0.0				
11154	18/08/19	03:00:00	18.140	0.0				
11155	18/08/19	04:00:00	18.331	0.0				
11156	18/08/19	05:00:00	17.475	0.0				
11157	18/08/19	06:00:00	17.570	0.0				
11158	18/08/19	07:00:00	18.045	204.5				
11159	18/08/19	08:00:00	17.570	398.3				
11160	18/08/19	09:00:00	18.045	602.8				
11161	18/08/19	10:00:00	17.665	796.5				
11162	18/08/19	11:00:00	18.236	1,022.6				
11163	18/08/19	12:00:00	18.236	1,324.0				
11164	18/08/19	13:00:00	18.045	1,722.2				
11165	18/08/19	14:00:00	18.045	2,497.2				
11166	18/08/19	15:00:00	18.045	3,100.0				
11167	18/08/19	16:00:00	17.665	2,152.8				
11168	18/08/19	17:00:00	17.570	1,280.9				
11169	18/08/19	18:00:00	17.950	667.4				
11170	18/08/19	19:00:00	18.616	226.0				
11171	18/08/19	20:00:00	18.331	0.0				
11172	18/08/19	21:00:00	19.758	0.0				
11173	18/08/19	22:00:00	20.043	0.0				
11174	18/08/19	23:00:00	19.567	0.0				
11175	19/08/19	00:00:00	19.282	0.0				
11176	19/08/19	01:00:00	18.996	0.0				
11177	19/08/19	02:00:00	19.282	0.0				
11178	19/08/19	03:00:00	18.806	0.0				
11179	19/08/19	04:00:00	18.711	0.0				
11180	19/08/19	05:00:00	18.521	0.0				
11181	19/08/19	06:00:00	18.236	0.0				
11182	19/08/19	07:00:00	18.426	193.8				
11183	19/08/19	08:00:00	17.379	398.3				
11184	19/08/19	09:00:00	17.379	570.5				
11185	19/08/19	10:00:00	16.903	742.7				
11186	19/08/19	11:00:00	16.903	947.2				
11187	19/08/19	12:00:00	17.475	1,184.0				
11188	19/08/19	13:00:00	18.426	1,636.1				
11189	19/08/19	14:00:00	18.901	2,583.4				
11190	19/08/19	15:00:00	18.996	2,927.8				
11191	19/08/19	16:00:00	19.092	2,066.7				
11192	19/08/19	17:00:00	19.282	1,302.4				
11193	19/08/19	18:00:00	19.187	678.1				
11194	19/08/19	19:00:00	19.282	226.0				
11195	19/08/19	20:00:00	18.711	0.0				
11196	19/08/19	21:00:00	18.996	0.0				
11197	19/08/19	22:00:00	18.616	0.0				
11198	19/08/19	23:00:00	18.521	0.0				
11199	20/08/19	00:00:00	18.426	0.0				
11200	20/08/19	01:00:00	18.331	0.0				
11201	20/08/19	02:00:00	18.140	0.0				
11202	20/08/19	03:00:00	20.043	0.0				
11203	20/08/19	04:00:00	20.234	0.0				
11204	20/08/19	05:00:00	19.472	0.0				
11205	20/08/19	06:00:00	19.282	0.0				
11206	20/08/19	07:00:00	19.948	204.5				
11207	20/08/19	08:00:00	19.948	430.6				
11208	20/08/19	09:00:00	20.043	656.6				
11209	20/08/19	10:00:00	19.377	839.6				
11210	20/08/19	11:00:00	18.996	1,076.4				
11211	20/08/19	12:00:00	18.711	1,324.0				
11212	20/08/19	13:00:00	18.996	1,636.1				
11213	20/08/19	14:00:00	18.711	2,755.6				
11214	20/08/19	15:00:00	18.236	2,669.5				
11215	20/08/19	16:00:00	18.426	1,808.3				
11216	20/08/19	17:00:00	18.426	1,216.3				
11217	20/08/19	18:00:00	18.521	656.6				
11218	20/08/19	19:00:00	18.996	226.0				
11219	20/08/19	20:00:00	19.472	0.0				
11220	20/08/19	21:00:00	19.187	0.0				
11221	20/08/19	22:00:00	19.567	0.0				
11222	20/08/19	23:00:00	19.282	0.0				
11223	21/08/19	00:00:00	18.996	0.0				
11224	21/08/19	01:00:00	18.711	0.0				
11225	21/08/19	02:00:00	18.711	0.0				
11226	21/08/19	03:00:00	18.616	0.0				
11227	21/08/19	04:00:00	18.521	0.0				
11228	21/08/19	05:00:00	18.331	0.0				
11229	21/08/19	06:00:00	18.426	0.0				
11230	21/08/19	07:00:00	18.140	193.8				
11231	21/08/19	08:00:00	18.521	419.8				
11232	21/08/19	09:00:00	18.806	602.8				
11233	21/08/19	10:00:00	19.092	818.1				
11234	21/08/19	11:00:00	19.567	990.3				
11235	21/08/19	12:00:00	18.806	1,259.4				
11236	21/08/19	13:00:00	19.282	1,722.2				
11237	21/08/19	14:00:00	19.853	2,411.1				
11238	21/08/19	15:00:00	19.567	2,755.6				
11239	21/08/19	16:00:00	18.616	1,894.5				
11240	21/08/19	17:00:00	18.616	1,216.3				
11241	21/08/19	18:00:00	18.711	613.5				
11242	21/08/19	19:00:00	19.092	204.5				
11243	21/08/19	20:00:00	18.996	0.0				
11244	21/08/19	21:00:00	18.236	0.0				
11245	21/08/19	22:00:00	18.521	0.0				
11246	21/08/19	23:00:00	18.426	0.0				
11247	22/08/19	00:00:00	18.996	0.0				
11248	22/08/19	01:00:00	18.806	0.0				
11249	22/08/19	02:00:00	18.806	0.0				
11250	22/08/19	03:00:00	18.996	0.0				
11251	22/08/19	04:00:00	18.140	0.0				
11252	22/08/19	05:00:00	18.521	0.0				
11253	22/08/19	06:00:00	18.236	0.0				
11254	22/08/19	07:00:00	18.236	150.7				
11255	22/08/19	08:00:00	18.331	355.2				
11256	22/08/19	09:00:00	18.236	602.8				
11257	22/08/19	10:00:00	18.236	914.9				
11258	22/08/19	11:00:00	18.140	1,173.3				
11259	22/08/19	12:00:00	18.140	1,367.0				
11260	22/08/19	13:00:00	18.045	1,894.5				
11261	22/08/19	14:00:00	18.045	2,497.2				
11262	22/08/19	15:00:00	18.711	2,669.5				
11263	22/08/19	16:00:00	19.092	1,808.3				
11264	22/08/19	17:00:00	19.567	1,259.4				
11265	22/08/19	18:00:00	19.377	688.9				
11266	22/08/19	19:00:00	18.616	183.0				
11267	22/08/19	20:00:00	19.662	0.0				
11268	22/08/19	21:00:00	19.092	0.0				
11269	22/08/19	22:00:00	18.996	0.0				
11270	22/08/19	23:00:00	19.092	0.0				
11271	23/08/19	00:00:00	18.996	0.0				
11272	23/08/19	01:00:00	18.901	0.0				
11273	23/08/19	02:00:00	18.521	0.0				
11274	23/08/19	03:00:00	18.140	0.0				
11275	23/08/19	04:00:00	18.140	0.0				
11276	23/08/19	05:00:00	18.331	0.0				
11277	23/08/19	06:00:00	18.426	0.0				
11278	23/08/19	07:00:00	18.521	226.0				
11279	23/08/19	08:00:00	18.521	613.5				
11280	23/08/19	09:00:00	18.616	839.6				
11281	23/08/19	10:00:00	18.521	968.8				
11282	23/08/19	11:00:00	18.331	1,141.0				
11283	23/08/19	12:00:00	18.140	1,377.8				
11284	23/08/19	13:00:00	18.140	1,722.2				
11285	23/08/19	14:00:00	18.236	2,066.7				
11286	23/08/19	15:00:00	18.521	2,669.5				
11287	23/08/19	16:00:00	18.331	1,808.3				
11288	23/08/19	17:00:00	17.950	882.6				
11289	23/08/19	18:00:00	18.045	495.1				
11290	23/08/19	19:00:00	18.711	118.4				
11291	23/08/19	20:00:00	18.616	0.0				
11292	23/08/19	21:00:00	18.616	0.0				
11293	23/08/19	22:00:00	18.236	0.0				
11294	23/08/19	23:00:00	18.426	0.0				
11295	24/08/19	00:00:00	18.331	0.0				
11296	24/08/19	01:00:00	18.426	0.0				
11297	24/08/19	02:00:00	18.045	0.0				
11298	24/08/19	03:00:00	18.045	0.0				
11299	24/08/19	04:00:00	18.140	0.0				
11300	24/08/19	05:00:00	17.950	0.0				
11301	24/08/19	06:00:00	17.760	0.0				
11302	24/08/19	07:00:00	17.760	204.5				
11303	24/08/19	08:00:00	17.855	441.3				
11304	24/08/19	09:00:00	17.950	688.9				
11305	24/08/19	10:00:00	17.855	914.9				
11306	24/08/19	11:00:00	17.855	1,151.7				
11307	24/08/19	12:00:00	17.760	1,377.8				
11308	24/08/19	13:00:00	17.760	1,722.2				
11309	24/08/19	14:00:00	17.570	2,152.8				
11310	24/08/19	15:00:00	18.045	2,325.0				
11311	24/08/19	16:00:00	18.901	1,636.1				
11312	24/08/19	17:00:00	19.662	592.0				
11313	24/08/19	18:00:00	19.948	549.0				
11314	24/08/19	19:00:00	20.234	161.5				
11315	24/08/19	20:00:00	19.472	0.0				
11316	24/08/19	21:00:00	19.092	0.0				
11317	24/08/19	22:00:00	18.996	0.0				
11318	24/08/19	23:00:00	18.140	0.0				
11319	25/08/19	00:00:00	18.426	0.0				
11320	25/08/19	01:00:00	17.665	0.0				
11321	25/08/19	02:00:00	18.331	0.0				
11322	25/08/19	03:00:00	17.950	0.0				
11323	25/08/19	04:00:00	17.665	0.0				
11324	25/08/19	05:00:00	17.760	0.0				
11325	25/08/19	06:00:00	17.665	0.0				
11326	25/08/19	07:00:00	18.140	118.4				
11327	25/08/19	08:00:00	18.711	495.1				
11328	25/08/19	09:00:00	19.472	914.9				
11329	25/08/19	10:00:00	18.901	1,108.7				
11330	25/08/19	11:00:00	18.901	1,216.3				
11331	25/08/19	12:00:00	18.521	1,377.8				
11332	25/08/19	13:00:00	17.855	1,636.1				
11333	25/08/19	14:00:00	17.855	2,066.7				
11334	25/08/19	15:00:00	17.760	2,325.0				
11335	25/08/19	16:00:00	17.665	1,808.3				
11336	25/08/19	17:00:00	17.760	1,173.3				
11337	25/08/19	18:00:00	17.950	581.3				
11338	25/08/19	19:00:00	18.331	139.9				
11339	25/08/19	20:00:00	18.140	0.0				
11340	25/08/19	21:00:00	18.140	0.0				
11341	25/08/19	22:00:00	17.760	0.0				
11342	25/08/19	23:00:00	17.570	0.0				
11343	26/08/19	00:00:00	17.855	0.0				
11344	26/08/19	01:00:00	18.331	0.0				
11345	26/08/19	02:00:00	18.616	0.0				
11346	26/08/19	03:00:00	18.806	0.0				
11347	26/08/19	04:00:00	18.426	0.0				
11348	26/08/19	05:00:00	17.760	0.0				
11349	26/08/19	06:00:00	17.475	0.0				
11350	26/08/19	07:00:00	17.475	193.8				
11351	26/08/19	08:00:00	17.570	570.5				
